city,brand,model,price,year,mileage,body_type,colour,annual_car_tax,transmission,drive,hand_drive,owners_num,doc_unique,engine_type,volume,horsepower
kazan,kia,rio,744000.0,2017,65138.0,хэтчбек 5 дв.,синий,1600.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
kazan,kia,rio,800000.0,2018,39500.0,хэтчбек 5 дв.,серый,3567.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,279000.0,2010,150000.0,седан,чёрный,950.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,95.0
kazan,kia,rio,730000.0,2017,95000.0,седан,серебристый,4305.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,399000.0,2014,94800.0,хэтчбек 5 дв.,серебристый,4305.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,510000.0,2017,150000.0,седан,бежевый,1000.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,100.0
kazan,kia,rio,560000.0,2017,170000.0,седан,белый,3690.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,395000.0,2012,47400.0,седан,белый,3745.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,474820.0,2013,109740.0,седан,серебристый,4059.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,345000.0,2012,153000.0,седан,белый,2568.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,520000.0,2013,77000.0,седан,белый,3690.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,560000.0,2015,34400.0,седан,белый,3210.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,570000.0,2013,36000.0,хэтчбек 5 дв.,серый,3745.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,649000.0,2016,69288.0,седан,белый,4059.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,520000.0,2015,64000.0,седан,чёрный,3745.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,544323.0,2016,105156.0,седан,серый,3745.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,490000.0,2012,125000.0,седан,серебристый,4305.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,590000.0,2016,75000.0,хэтчбек 5 дв.,серый,4305.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,349000.0,2012,122000.0,седан,белый,2568.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,150000.0,2003,287000.0,седан,серебристый,2450.0,механическая,передний,Левый,2,Оригинал,Бензин,1.5,98.0
kazan,kia,rio,855000.0,2019,14700.0,седан,чёрный,4059.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,509780.0,2016,98190.0,седан,коричневый,4059.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,429000.0,2011,85500.0,седан,голубой,3745.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,699000.0,2020,1.0,седан,серебристый,4305.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,620000.0,2015,85000.0,седан,чёрный,3690.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,875000.0,2019,9000.0,седан,белый,4059.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,150000.0,2003,250000.0,седан,золотистый,3675.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,105.0
kazan,kia,rio,530000.0,2013,60400.0,хэтчбек 5 дв.,белый,3567.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,630000.0,2016,48568.0,седан,чёрный,3875.0,механическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,420000.0,2012,84800.0,седан,чёрный,3210.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,950000.0,2019,14500.0,седан,серый,3690.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,120000.0,2003,190000.0,седан,серебристый,980.0,механическая,передний,Левый,3,Дубликат,Бензин,1.5,98.0
kazan,kia,rio,330000.0,2011,156000.0,седан,серебристый,1552.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.4,97.0
kazan,kia,rio,545000.0,2014,64887.0,седан,коричневый,2568.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,512000.0,2016,127000.0,седан,серебристый,4305.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,577000.0,2016,94450.0,седан,коричневый,3745.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,599000.0,2017,60985.0,седан,белый,1000.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
kazan,kia,rio,940000.0,2019,13000.0,хэтчбек 5 дв.,серебристый,4059.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,470000.0,2015,111323.0,седан,белый,3745.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,460000.0,2017,151000.0,седан,белый,3745.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,619000.0,2016,96600.0,седан,серебристый,3444.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,350000.0,2011,135000.0,хэтчбек 5 дв.,серый,950.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,95.0
kazan,kia,rio,815000.0,2019,21552.0,седан,коричневый,4305.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,580000.0,2014,64810.0,седан,белый,3690.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,549000.0,2016,149000.0,седан,серый,4305.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,800000.0,2018,19000.0,хэтчбек 5 дв.,чёрный,4059.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,500010.0,2015,82000.0,седан,белый,3745.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,430000.0,2014,97723.0,седан,чёрный,3875.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,780000.0,2017,48295.0,хэтчбек 5 дв.,серый,3690.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,560000.0,2015,72000.0,седан,серый,3567.0,механическая,передний,Левый,2,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,509000.0,2016,50000.0,хэтчбек 5 дв.,серебристый,3210.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,500000.0,2016,165000.0,седан,серый,2996.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,370000.0,2012,183604.0,седан,чёрный,3745.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,460000.0,2012,95000.0,седан,белый,3567.0,механическая,передний,Левый,3,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,340000.0,2012,125000.0,седан,серый,3745.0,механическая,передний,Левый,1,Дубликат,Бензин,1.4,107.0
kazan,kia,rio,265000.0,2010,210000.0,седан,серебристый,1552.0,механическая,передний,Левый,3,Оригинал,Бензин,1.4,97.0
kazan,kia,rio,850000.0,2019,8000.0,седан,синий,1000.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.4,100.0
kazan,kia,rio,610000.0,2016,74800.0,седан,белый,3745.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,589000.0,2016,125000.0,седан,серый,4305.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,275000.0,2007,156758.0,хэтчбек 5 дв.,серебристый,1552.0,автоматическая,передний,Левый,3,Дубликат,Бензин,1.4,97.0
kazan,kia,rio,490000.0,2013,40000.0,седан,голубой,4305.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,955000.0,2020,4200.0,седан,серебристый,3690.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,765000.0,2018,30700.0,хэтчбек 5 дв.,серый,1000.0,автоматическая,передний,Левый,2,Оригинал,Бензин,1.4,100.0
kazan,kia,rio,315000.0,2010,292000.0,хэтчбек 5 дв.,синий,950.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,95.0
kazan,kia,rio,370000.0,2013,216592.0,седан,чёрный,2996.0,механическая,передний,Левый,3,Дубликат,Бензин,1.4,107.0
kazan,kia,rio,855000.0,2020,1.0,хэтчбек 5 дв.,чёрный,4305.0,механическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,580000.0,2014,74800.0,седан,белый,3745.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,643000.0,2017,73000.0,седан,серебристый,4059.0,автоматическая,передний,Левый,1,Оригинал,Бензин,1.6,123.0
kazan,kia,rio,335000.0,2011,112000.0,седан,серебристый,1520.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,95.0
kazan,kia,rio,480000.0,2012,110000.0,хэтчбек 5 дв.,серебристый,3745.0,автоматическая,передний,Левый,3,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,365000.0,2012,139209.0,седан,серебристый,3745.0,механическая,передний,Левый,2,Оригинал,Бензин,1.4,107.0
kazan,kia,rio,550000.0,2017,170000.0,седан,белый,3745.0,механическая,передний,Левый,1,Оригинал,Бензин,1.4,107.0
